NO_MUNICIPIO;TP_DEPENDENCIA;QT_DOC_BAS;QT_MAT_BAS;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_BAS_0_3;QT_MAT_BAS_4_5;QT_MAT_BAS_6_10;QT_MAT_BAS_11_14;QT_MAT_BAS_15_17;QT_MAT_BAS_18_MAIS;IN_BIBLIOTECA;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_QUADRA_ESPORTES;IN_REFEITORIO;ANO
SUMARE;2;20.0;242.0;69.0;173.0;0.0;0.0;68.0;172.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
SUMARE;2;53.0;991.0;554.0;437.0;0.0;0.0;534.0;435.0;22.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
SUMARE;2;42.0;684.0;0.0;494.0;0.0;0.0;6.0;461.0;210.0;7.0;0.0;1.0;1.0;1.0;0.0;2022
SUMARE;2;31.0;485.0;0.0;325.0;0.0;0.0;4.0;313.0;166.0;2.0;0.0;1.0;1.0;1.0;0.0;2022
SUMARE;2;43.0;370.0;97.0;174.0;0.0;0.0;96.0;166.0;100.0;8.0;0.0;1.0;1.0;1.0;0.0;2022
SUMARE;2;42.0;534.0;119.0;347.0;0.0;0.0;117.0;336.0;81.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
SUMARE;2;15.0;281.0;0.0;281.0;0.0;0.0;1.0;267.0;13.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
SUMARE;2;30.0;513.0;513.0;0.0;0.0;0.0;506.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
SUMARE;2;55.0;848.0;0.0;558.0;0.0;0.0;8.0;523.0;302.0;15.0;0.0;1.0;1.0;1.0;1.0;2022
SUMARE;2;30.0;429.0;429.0;0.0;0.0;0.0;424.0;5.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
SUMARE;2;49.0;769.0;0.0;440.0;0.0;0.0;12.0;411.0;333.0;13.0;0.0;1.0;1.0;1.0;1.0;2022
SUMARE;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
VALINHOS;2;78.0;1297.0;0.0;214.0;0.0;0.0;0.0;194.0;954.0;149.0;0.0;1.0;1.0;1.0;1.0;2022
VALINHOS;2;;;;;;;;;;;;;;;;2022
VALINHOS;2;31.0;424.0;0.0;0.0;0.0;0.0;0.0;5.0;291.0;128.0;0.0;1.0;1.0;1.0;0.0;2022
VALINHOS;2;32.0;435.0;0.0;258.0;0.0;0.0;2.0;230.0;193.0;10.0;0.0;1.0;1.0;1.0;0.0;2022
VALINHOS;2;18.0;301.0;0.0;209.0;0.0;0.0;0.0;196.0;102.0;3.0;1.0;1.0;1.0;1.0;1.0;2022
VALINHOS;2;31.0;618.0;0.0;319.0;0.0;0.0;0.0;301.0;287.0;30.0;0.0;1.0;1.0;1.0;0.0;2022
VALINHOS;2;47.0;931.0;0.0;0.0;0.0;0.0;0.0;18.0;780.0;133.0;0.0;0.0;1.0;1.0;1.0;2022
VALINHOS;2;;;;;;;;;;;;;;;;2022
VALINHOS;2;32.0;444.0;0.0;339.0;0.0;0.0;0.0;300.0;139.0;5.0;0.0;0.0;1.0;1.0;0.0;2022
VINHEDO;2;17.0;269.0;0.0;0.0;0.0;0.0;0.0;2.0;252.0;15.0;0.0;1.0;1.0;1.0;0.0;2022
VINHEDO;2;37.0;649.0;0.0;0.0;0.0;0.0;0.0;4.0;576.0;69.0;0.0;1.0;1.0;0.0;0.0;2022
VINHEDO;2;;;;;;;;;;;;;;;;2022
VINHEDO;2;39.0;868.0;0.0;0.0;0.0;0.0;0.0;3.0;787.0;78.0;0.0;1.0;1.0;1.0;0.0;2022
