DEPADM;DEPBOL;NOMEDEPBOL;CODRMET;CODMUN;MUN;SERIE_ANO;COD_PER;PERIODO;CO_COMP;DS_COMP;MEDPROF
1;1;Rede Estadual;1;581;RIBEIRAO PIRES;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,6
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;197,5
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;199,1
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;194,2
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;2º Ano EF;2;TARDE;2;MATEMÁTICA;200,4
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;195,5
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;2º Ano EF;9;GERAL;2;MATEMÁTICA;199,9
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;208,6
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;225,1
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;199,8
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;5º Ano EF;2;TARDE;2;MATEMÁTICA;216,2
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;205
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;5º Ano EF;9;GERAL;2;MATEMÁTICA;221,4
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;235,9
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,8
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;226,7
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;9º Ano EF;2;TARDE;2;MATEMÁTICA;239,7
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;234,2
1;1;Rede Estadual;6;582;RIBEIRAO PRETO;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,6
1;1;Rede Estadual;5;583;RIVERSUL;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;235,1
1;1;Rede Estadual;5;583;RIVERSUL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;249,7
1;1;Rede Estadual;5;583;RIVERSUL;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;224,2
1;1;Rede Estadual;5;583;RIVERSUL;9º Ano EF;2;TARDE;2;MATEMÁTICA;249,4
1;1;Rede Estadual;5;583;RIVERSUL;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;231,4
1;1;Rede Estadual;5;583;RIVERSUL;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,6
1;1;Rede Estadual;5;584;RIFAINA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;220
1;1;Rede Estadual;5;584;RIFAINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;231,1
1;1;Rede Estadual;5;584;RIFAINA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;220
1;1;Rede Estadual;5;584;RIFAINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;231,1
1;1;Rede Estadual;5;585;RINCAO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;215,2
1;1;Rede Estadual;5;585;RINCAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;233,7
1;1;Rede Estadual;5;585;RINCAO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;215,2
1;1;Rede Estadual;5;585;RINCAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;233,7
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;187,5
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;178,9
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;189,9
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;174,3
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;188,1
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;177,7
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;214,3
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;237,3
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;170
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;181,9
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;203
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,1
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;243,2
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;253,5
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;227,9
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;2;TARDE;2;MATEMÁTICA;230,8
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;240,5
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,6
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;183,5
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;2;TARDE;2;MATEMÁTICA;178,1
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;183,5
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;9;GERAL;2;MATEMÁTICA;178,1
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;220,6
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;2;TARDE;2;MATEMÁTICA;248,5
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;220,6
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;9;GERAL;2;MATEMÁTICA;248,5
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;238,7
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,2
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;237,7
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;2;TARDE;2;MATEMÁTICA;237,2
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;238,7
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;9;GERAL;2;MATEMÁTICA;247
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;237,7
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;257,7
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;237,7
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,7
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;190,3
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;2;TARDE;2;MATEMÁTICA;192,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;190,3
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;9;GERAL;2;MATEMÁTICA;192,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;202,7
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;2;MATEMÁTICA;217,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;202,7
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;9;GERAL;2;MATEMÁTICA;217,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;240,1
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;252,2
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;240,1
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,2
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;214,4
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;239,3
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;214,4
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,3
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;250,6
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,6
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,6
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,6
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;256,8
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;306,7
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;256,8
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;9;GERAL;2;MATEMÁTICA;306,7
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;225,6
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,8
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;225,6
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,8
1;1;Rede Estadual;5;596;SALES;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;273,2
1;1;Rede Estadual;5;596;SALES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;326,3
1;1;Rede Estadual;5;596;SALES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;273,2
1;1;Rede Estadual;5;596;SALES;9º Ano EF;9;GERAL;2;MATEMÁTICA;326,3
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;224,8
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;236,1
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;224,8
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;236,1
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;252,3
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;263,4
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;231,2
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;2;MATEMÁTICA;248,9
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;244,2
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,8
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;251,7
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;260,3
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;251,7
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;260,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;228,6
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;214,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;201,9
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;2;TARDE;2;MATEMÁTICA;210,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;204,8
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;9;GERAL;2;MATEMÁTICA;210,8
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;217,3
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;234,5
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;203
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;2;TARDE;2;MATEMÁTICA;217,6
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;213,3
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;9;GERAL;2;MATEMÁTICA;229,7
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;239
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;253,9
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,9
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;230,1
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,9
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;228,7
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;2;TARDE;2;MATEMÁTICA;245,2
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;229,2
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,4
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;203,5
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;2º Ano EF;2;TARDE;2;MATEMÁTICA;208,6
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;203,5
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;2º Ano EF;9;GERAL;2;MATEMÁTICA;208,6
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;198
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;205,7
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;198
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;205,7
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;239,6
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;252,2
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;231,1
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;2;TARDE;2;MATEMÁTICA;242,6
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;238
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,4
1;1;Rede Estadual;5;604;SANTA ADELIA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;233,9
1;1;Rede Estadual;5;604;SANTA ADELIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;239,7
1;1;Rede Estadual;5;604;SANTA ADELIA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;233,9
1;1;Rede Estadual;5;604;SANTA ADELIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,7
1;1;Rede Estadual;5;605;SANTA ALBERTINA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;240,9
1;1;Rede Estadual;5;605;SANTA ALBERTINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;257,4
1;1;Rede Estadual;5;605;SANTA ALBERTINA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;240,9
1;1;Rede Estadual;5;605;SANTA ALBERTINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,4
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;224,3
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;235,8
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;192,1
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;2;TARDE;2;MATEMÁTICA;187,6
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;213,5
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;9;GERAL;2;MATEMÁTICA;219,7
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;233,7
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;260,5
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;223
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;2;TARDE;2;MATEMÁTICA;238,6
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;228,9
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;250,7
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;246,4
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;259,7
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;250
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;2;TARDE;2;MATEMÁTICA;260,3
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;246,8
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;259,8
1;1;Rede Estadual;5;607;AGUAS DE SANTA BARBARA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;243,4
1;1;Rede Estadual;5;607;AGUAS DE SANTA BARBARA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;268,2
1;1;Rede Estadual;5;607;AGUAS DE SANTA BARBARA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,4
1;1;Rede Estadual;5;607;AGUAS DE SANTA BARBARA;9º Ano EF;9;GERAL;2;MATEMÁTICA;268,2
1;1;Rede Estadual;5;609;SANTA CLARA D'OESTE;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;243,8
1;1;Rede Estadual;5;609;SANTA CLARA D'OESTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;287,2
1;1;Rede Estadual;5;609;SANTA CLARA D'OESTE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,8
1;1;Rede Estadual;5;609;SANTA CLARA D'OESTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;287,2
1;1;Rede Estadual;5;610;SANTA CRUZ DA CONCEICAO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;243,6
1;1;Rede Estadual;5;610;SANTA CRUZ DA CONCEICAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;260
1;1;Rede Estadual;5;610;SANTA CRUZ DA CONCEICAO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,6
1;1;Rede Estadual;5;610;SANTA CRUZ DA CONCEICAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;260
1;1;Rede Estadual;5;611;SANTA CRUZ DAS PALMEIRAS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;237
1;1;Rede Estadual;5;611;SANTA CRUZ DAS PALMEIRAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,8
1;1;Rede Estadual;5;611;SANTA CRUZ DAS PALMEIRAS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;237
1;1;Rede Estadual;5;611;SANTA CRUZ DAS PALMEIRAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,8
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;190,9
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;195,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;219,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;2;TARDE;2;MATEMÁTICA;235,4
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;197,5
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;9;GERAL;2;MATEMÁTICA;204,8
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;207,1
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,6
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;221,9
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;2;TARDE;2;MATEMÁTICA;241,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;209,8
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;9;GERAL;2;MATEMÁTICA;227,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;239,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;259
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;266,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;2;TARDE;2;MATEMÁTICA;256,6
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;240,4
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;9;GERAL;2;MATEMÁTICA;258,9
1;1;Rede Estadual;5;613;SANTA ERNESTINA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;241,5
1;1;Rede Estadual;5;613;SANTA ERNESTINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;286,9
1;1;Rede Estadual;5;613;SANTA ERNESTINA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,5
1;1;Rede Estadual;5;613;SANTA ERNESTINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;286,9
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;241,5
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;256,6
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;231,6
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;2;TARDE;2;MATEMÁTICA;242,2
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;238,7
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,5
1;1;Rede Estadual;5;617;SANTA LUCIA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;222,9
1;1;Rede Estadual;5;617;SANTA LUCIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;227,9
