NO_MUNICIPIO,TP_DEPENDENCIA,QT_DOC_BAS,QT_MAT_BAS,QT_MAT_FUND_AI,QT_MAT_FUND_AF,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_BAS_6_10,QT_MAT_BAS_11_14,QT_MAT_BAS_15_17,QT_MAT_BAS_18_MAIS,IN_BIBLIOTECA,IN_LABORATORIO_INFORMATICA,IN_INTERNET,IN_QUADRA_ESPORTES,IN_REFEITORIO,ANO
Botucatu,2,43.0,876.0,0.0,296.0,0.0,0.0,5.0,280.0,565.0,26.0,0.0,1.0,1.0,1.0,0.0,2023
Botucatu,2,44.0,1035.0,0.0,548.0,0.0,0.0,8.0,527.0,444.0,56.0,0.0,1.0,1.0,1.0,1.0,2023
Botucatu,2,19.0,328.0,0.0,157.0,0.0,0.0,6.0,141.0,163.0,18.0,0.0,0.0,1.0,1.0,0.0,2023
Botucatu,2,29.0,374.0,0.0,244.0,0.0,0.0,5.0,227.0,137.0,5.0,1.0,1.0,1.0,1.0,1.0,2023
Botucatu,2,18.0,288.0,0.0,186.0,0.0,0.0,7.0,179.0,99.0,3.0,0.0,1.0,1.0,1.0,0.0,2023
Areiópolis,2,21.0,429.0,0.0,0.0,0.0,0.0,0.0,6.0,346.0,77.0,0.0,1.0,1.0,1.0,1.0,2023
Botucatu,2,26.0,431.0,0.0,223.0,0.0,0.0,1.0,214.0,213.0,3.0,0.0,0.0,1.0,1.0,0.0,2023
São Manuel,2,35.0,464.0,0.0,288.0,0.0,0.0,7.0,260.0,189.0,8.0,0.0,1.0,1.0,1.0,0.0,2023
São Manuel,2,15.0,258.0,0.0,70.0,0.0,0.0,1.0,71.0,184.0,2.0,0.0,1.0,1.0,1.0,0.0,2023
Botucatu,2,,,,,,,,,,,,,,,,2023
Angatuba,2,41.0,800.0,0.0,0.0,0.0,0.0,0.0,6.0,696.0,98.0,0.0,1.0,1.0,1.0,1.0,2023
Guareí,2,40.0,792.0,0.0,323.0,0.0,0.0,0.0,298.0,414.0,80.0,0.0,0.0,1.0,1.0,1.0,2023
Angatuba,2,,,,,,,,,,,,,,,,2023
Itapetininga,2,27.0,485.0,0.0,323.0,0.0,0.0,7.0,297.0,166.0,15.0,0.0,1.0,1.0,1.0,1.0,2023
Itapetininga,2,46.0,821.0,0.0,311.0,0.0,0.0,6.0,295.0,467.0,53.0,0.0,1.0,1.0,1.0,1.0,2023
Itapetininga,2,44.0,889.0,0.0,402.0,0.0,0.0,7.0,381.0,469.0,32.0,0.0,1.0,1.0,1.0,1.0,2023
Itapetininga,2,35.0,640.0,0.0,377.0,0.0,0.0,8.0,359.0,262.0,11.0,0.0,1.0,1.0,1.0,1.0,2023
Ribeirão Grande,2,34.0,576.0,0.0,349.0,0.0,0.0,3.0,310.0,220.0,43.0,0.0,0.0,1.0,1.0,1.0,2023
Itapetininga,2,31.0,590.0,0.0,335.0,0.0,0.0,8.0,329.0,252.0,1.0,0.0,1.0,1.0,1.0,0.0,2023
Itapetininga,2,14.0,264.0,0.0,264.0,0.0,0.0,10.0,250.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2023
Itapetininga,2,35.0,967.0,0.0,318.0,0.0,0.0,9.0,304.0,585.0,69.0,0.0,0.0,1.0,1.0,1.0,2023
Capão Bonito,2,20.0,309.0,0.0,0.0,0.0,0.0,0.0,7.0,280.0,22.0,0.0,0.0,1.0,1.0,1.0,2023
Sarapuí,2,37.0,638.0,0.0,310.0,0.0,0.0,4.0,293.0,300.0,41.0,0.0,0.0,1.0,1.0,1.0,2023
Itapetininga,2,31.0,450.0,0.0,259.0,0.0,0.0,5.0,248.0,188.0,9.0,0.0,0.0,1.0,1.0,1.0,2023
Itapetininga,2,35.0,631.0,0.0,291.0,0.0,0.0,6.0,283.0,328.0,14.0,0.0,1.0,1.0,1.0,1.0,2023
Itapetininga,2,43.0,559.0,0.0,0.0,0.0,0.0,0.0,5.0,431.0,123.0,0.0,1.0,1.0,1.0,1.0,2023
Itapetininga,2,33.0,652.0,0.0,461.0,0.0,0.0,7.0,444.0,192.0,9.0,0.0,1.0,1.0,1.0,0.0,2023
Itapetininga,2,17.0,270.0,270.0,0.0,0.0,8.0,262.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2023
Itapetininga,2,20.0,352.0,0.0,233.0,0.0,0.0,4.0,222.0,122.0,4.0,0.0,1.0,1.0,1.0,0.0,2023
Campina do Monte Alegre,2,25.0,270.0,0.0,0.0,0.0,0.0,0.0,4.0,238.0,28.0,0.0,1.0,1.0,1.0,0.0,2023
Capão Bonito,2,48.0,1116.0,0.0,0.0,0.0,0.0,0.0,14.0,919.0,183.0,0.0,1.0,1.0,1.0,1.0,2023
Itapetininga,2,53.0,1000.0,0.0,267.0,0.0,0.0,1.0,260.0,539.0,200.0,0.0,0.0,1.0,1.0,1.0,2023
São Miguel Arcanjo,2,22.0,353.0,0.0,247.0,0.0,0.0,4.0,232.0,111.0,6.0,0.0,1.0,1.0,1.0,1.0,2023
Riversul,2,38.0,505.0,0.0,285.0,0.0,0.0,5.0,268.0,212.0,20.0,0.0,1.0,1.0,1.0,0.0,2023
Bom Sucesso de Itararé,2,28.0,481.0,0.0,263.0,0.0,0.0,3.0,251.0,199.0,28.0,0.0,1.0,1.0,1.0,1.0,2023
Itararé,2,50.0,1106.0,0.0,311.0,0.0,0.0,0.0,292.0,711.0,103.0,0.0,0.0,1.0,1.0,1.0,2023
Itararé,2,34.0,569.0,0.0,353.0,0.0,0.0,0.0,322.0,229.0,18.0,0.0,0.0,1.0,1.0,0.0,2023
Itararé,2,28.0,333.0,0.0,241.0,0.0,0.0,0.0,214.0,112.0,7.0,0.0,0.0,1.0,1.0,1.0,2023
Itararé,2,32.0,376.0,0.0,153.0,0.0,0.0,2.0,138.0,139.0,97.0,0.0,1.0,1.0,1.0,0.0,2023
Itaporanga,2,44.0,849.0,0.0,486.0,0.0,0.0,10.0,477.0,348.0,14.0,0.0,1.0,1.0,1.0,0.0,2023
Taquarivaí,2,29.0,387.0,0.0,0.0,0.0,0.0,0.0,5.0,282.0,100.0,1.0,1.0,1.0,1.0,1.0,2023
Itapeva,2,42.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,117.0,0.0,1.0,1.0,1.0,1.0,2023
Itapeva,2,59.0,1139.0,0.0,0.0,0.0,0.0,0.0,7.0,794.0,338.0,1.0,1.0,1.0,1.0,1.0,2023
Nova Campina,2,25.0,323.0,0.0,0.0,0.0,0.0,0.0,5.0,286.0,32.0,0.0,1.0,1.0,1.0,1.0,2023
Itaberá,2,15.0,188.0,0.0,101.0,0.0,0.0,1.0,102.0,84.0,1.0,0.0,1.0,1.0,1.0,0.0,2023
Itaberá,2,18.0,225.0,225.0,0.0,0.0,0.0,222.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Itaberá,2,38.0,479.0,0.0,240.0,0.0,0.0,6.0,233.0,210.0,30.0,0.0,0.0,1.0,1.0,0.0,2023
Itapeva,2,42.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,52.0,0.0,1.0,1.0,1.0,1.0,2023
Itapeva,2,24.0,361.0,0.0,0.0,0.0,0.0,0.0,1.0,339.0,21.0,0.0,1.0,1.0,1.0,1.0,2023
Itapeva,2,18.0,320.0,0.0,0.0,0.0,0.0,0.0,1.0,301.0,18.0,0.0,1.0,1.0,1.0,1.0,2023
Itapeva,2,30.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,29.0,0.0,0.0,1.0,1.0,0.0,2023
Buri,2,47.0,764.0,0.0,0.0,0.0,0.0,0.0,17.0,690.0,57.0,0.0,1.0,1.0,1.0,1.0,2023
Barão de Antonina,2,30.0,346.0,0.0,200.0,0.0,0.0,1.0,199.0,140.0,6.0,0.0,1.0,1.0,1.0,1.0,2023
Itararé,2,23.0,343.0,0.0,200.0,0.0,0.0,0.0,183.0,148.0,12.0,0.0,0.0,1.0,1.0,0.0,2023
Porto Feliz,2,32.0,575.0,0.0,385.0,0.0,0.0,13.0,359.0,195.0,8.0,0.0,1.0,1.0,1.0,1.0,2023
Salto,2,15.0,298.0,0.0,298.0,0.0,0.0,1.0,287.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Salto,2,66.0,1768.0,0.0,594.0,0.0,0.0,2.0,558.0,964.0,244.0,0.0,1.0,1.0,1.0,1.0,2023
Itu,2,52.0,778.0,0.0,0.0,0.0,0.0,0.0,15.0,645.0,118.0,1.0,1.0,1.0,1.0,1.0,2023
Itu,2,45.0,1003.0,0.0,413.0,0.0,0.0,6.0,388.0,555.0,54.0,0.0,1.0,1.0,1.0,0.0,2023
Itu,2,37.0,752.0,0.0,573.0,0.0,0.0,9.0,549.0,188.0,6.0,0.0,1.0,1.0,1.0,1.0,2023
Itu,2,30.0,313.0,0.0,236.0,0.0,0.0,0.0,162.0,111.0,40.0,0.0,1.0,1.0,1.0,0.0,2023
Itu,2,17.0,301.0,0.0,0.0,0.0,0.0,0.0,5.0,291.0,5.0,0.0,1.0,1.0,1.0,1.0,2023
Porto Feliz,2,41.0,766.0,0.0,0.0,0.0,0.0,0.0,12.0,658.0,96.0,0.0,1.0,1.0,1.0,1.0,2023
Porto Feliz,2,17.0,467.0,0.0,0.0,0.0,0.0,0.0,7.0,444.0,16.0,0.0,1.0,1.0,1.0,0.0,2023
Itu,2,54.0,1103.0,0.0,547.0,0.0,0.0,6.0,506.0,403.0,188.0,0.0,1.0,1.0,1.0,1.0,2023
Salto,2,18.0,444.0,444.0,0.0,0.0,0.0,429.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Salto,2,28.0,524.0,0.0,299.0,0.0,0.0,1.0,279.0,234.0,10.0,0.0,1.0,1.0,1.0,0.0,2023
Itu,2,36.0,913.0,0.0,307.0,0.0,0.0,10.0,300.0,562.0,41.0,0.0,1.0,1.0,1.0,0.0,2023
Cabreúva,2,31.0,601.0,0.0,361.0,0.0,0.0,0.0,338.0,248.0,15.0,0.0,1.0,1.0,1.0,0.0,2023
Cabreúva,2,41.0,874.0,0.0,472.0,0.0,0.0,1.0,429.0,391.0,53.0,0.0,1.0,1.0,1.0,0.0,2023
Salto,2,39.0,856.0,0.0,405.0,0.0,0.0,1.0,376.0,440.0,39.0,0.0,1.0,1.0,1.0,0.0,2023
São Roque,2,63.0,1097.0,0.0,0.0,0.0,0.0,0.0,24.0,971.0,102.0,0.0,1.0,1.0,1.0,0.0,2023
Ibiúna,2,26.0,371.0,0.0,236.0,0.0,0.0,8.0,218.0,138.0,7.0,0.0,1.0,1.0,1.0,0.0,2023
São Roque,2,25.0,653.0,0.0,0.0,0.0,0.0,0.0,5.0,377.0,271.0,0.0,1.0,1.0,1.0,1.0,2023
Araçariguama,2,40.0,1005.0,0.0,0.0,0.0,0.0,0.0,16.0,850.0,139.0,0.0,1.0,1.0,1.0,0.0,2023
Ibiúna,2,19.0,356.0,0.0,356.0,0.0,0.0,7.0,315.0,34.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Ibiúna,2,29.0,538.0,0.0,343.0,0.0,0.0,13.0,315.0,202.0,8.0,1.0,0.0,1.0,1.0,1.0,2023
Ibiúna,2,28.0,417.0,0.0,272.0,0.0,0.0,6.0,260.0,141.0,10.0,0.0,1.0,1.0,1.0,1.0,2023
Ibiúna,2,41.0,882.0,0.0,403.0,0.0,0.0,4.0,382.0,479.0,17.0,0.0,1.0,1.0,1.0,0.0,2023
São Roque,2,20.0,406.0,0.0,0.0,0.0,0.0,0.0,9.0,346.0,51.0,0.0,1.0,1.0,1.0,1.0,2023
Alumínio,2,42.0,628.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,146.0,0.0,1.0,1.0,1.0,1.0,2023
Ibiúna,2,28.0,490.0,0.0,330.0,0.0,0.0,1.0,314.0,170.0,5.0,1.0,1.0,1.0,1.0,1.0,2023
Ibiúna,2,63.0,1638.0,0.0,543.0,0.0,0.0,6.0,515.0,901.0,216.0,0.0,1.0,1.0,1.0,1.0,2023
Mairinque,2,33.0,561.0,0.0,0.0,0.0,0.0,0.0,11.0,509.0,41.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,38.0,603.0,0.0,337.0,0.0,0.0,0.0,312.0,276.0,15.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,32.0,885.0,0.0,307.0,0.0,0.0,0.0,283.0,550.0,52.0,0.0,0.0,1.0,1.0,0.0,2023
Sorocaba,2,27.0,506.0,0.0,271.0,0.0,0.0,1.0,250.0,246.0,9.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,30.0,510.0,0.0,258.0,0.0,0.0,1.0,250.0,242.0,17.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,15.0,299.0,0.0,299.0,0.0,0.0,1.0,282.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,29.0,525.0,0.0,250.0,0.0,0.0,4.0,228.0,279.0,14.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,27.0,583.0,0.0,288.0,0.0,0.0,0.0,263.0,315.0,5.0,0.0,0.0,1.0,1.0,1.0,2023
Sorocaba,2,46.0,755.0,0.0,402.0,0.0,0.0,0.0,383.0,351.0,21.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,14.0,278.0,0.0,278.0,0.0,0.0,1.0,263.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,19.0,349.0,0.0,349.0,0.0,0.0,4.0,317.0,28.0,0.0,1.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,30.0,531.0,0.0,310.0,0.0,0.0,2.0,302.0,219.0,8.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,50.0,820.0,0.0,363.0,0.0,0.0,0.0,339.0,372.0,109.0,0.0,0.0,1.0,1.0,0.0,2023
Sorocaba,2,23.0,407.0,0.0,214.0,0.0,0.0,0.0,203.0,201.0,3.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,129.0,2323.0,0.0,0.0,0.0,0.0,0.0,6.0,1238.0,1079.0,1.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,42.0,986.0,0.0,438.0,0.0,0.0,0.0,400.0,536.0,50.0,0.0,0.0,1.0,1.0,0.0,2023
Sorocaba,2,27.0,505.0,0.0,241.0,0.0,0.0,1.0,222.0,268.0,14.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,65.0,1908.0,0.0,853.0,0.0,0.0,11.0,788.0,1043.0,66.0,0.0,0.0,1.0,1.0,1.0,2023
Sorocaba,2,46.0,1002.0,0.0,548.0,0.0,0.0,1.0,497.0,404.0,100.0,1.0,0.0,0.0,0.0,0.0,2023
Sorocaba,2,35.0,692.0,0.0,401.0,0.0,0.0,7.0,371.0,305.0,9.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,69.0,1737.0,0.0,640.0,0.0,0.0,2.0,595.0,1053.0,87.0,0.0,0.0,1.0,1.0,1.0,2023
Sorocaba,2,18.0,245.0,0.0,148.0,0.0,0.0,0.0,140.0,105.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Sorocaba,2,36.0,798.0,0.0,345.0,0.0,0.0,2.0,330.0,444.0,22.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,38.0,835.0,0.0,480.0,0.0,0.0,2.0,437.0,375.0,21.0,1.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,31.0,539.0,0.0,281.0,0.0,0.0,2.0,259.0,264.0,14.0,1.0,0.0,1.0,1.0,1.0,2023
Sorocaba,2,,,,,,,,,,,,,,,,2023
Sorocaba,2,110.0,1805.0,0.0,0.0,0.0,0.0,0.0,8.0,962.0,835.0,1.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,17.0,319.0,0.0,319.0,0.0,0.0,5.0,297.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,27.0,525.0,0.0,244.0,0.0,0.0,3.0,223.0,278.0,21.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,24.0,450.0,450.0,0.0,0.0,0.0,433.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Sorocaba,2,27.0,564.0,0.0,259.0,0.0,0.0,1.0,256.0,292.0,15.0,0.0,0.0,1.0,1.0,1.0,2023
Sorocaba,2,19.0,291.0,74.0,217.0,0.0,0.0,75.0,209.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Sorocaba,2,29.0,558.0,0.0,323.0,0.0,0.0,1.0,302.0,243.0,12.0,0.0,1.0,1.0,1.0,0.0,2023
Sorocaba,2,25.0,654.0,0.0,310.0,0.0,0.0,0.0,299.0,334.0,21.0,0.0,1.0,1.0,1.0,1.0,2023
Sorocaba,2,74.0,2026.0,0.0,456.0,0.0,0.0,3.0,441.0,1459.0,123.0,0.0,1.0,1.0,1.0,1.0,2023
Pereiras,2,33.0,906.0,0.0,410.0,0.0,0.0,6.0,367.0,489.0,44.0,0.0,1.0,1.0,1.0,0.0,2023
Tietê,2,40.0,930.0,0.0,0.0,0.0,0.0,0.0,5.0,843.0,82.0,0.0,1.0,1.0,1.0,1.0,2023
Tietê,2,,,,,,,,,,,,,,,,2023
Tatuí,2,36.0,756.0,0.0,396.0,0.0,0.0,4.0,371.0,362.0,19.0,0.0,1.0,1.0,1.0,0.0,2023
Porangaba,2,33.0,949.0,0.0,431.0,0.0,0.0,8.0,398.0,506.0,37.0,0.0,1.0,1.0,1.0,0.0,2023
Laranjal Paulista,2,33.0,709.0,0.0,132.0,0.0,0.0,0.0,125.0,531.0,53.0,0.0,1.0,1.0,1.0,0.0,2023
Laranjal Paulista,2,,,,,,,,,,,,,,,,2023
Laranjal Paulista,2,32.0,558.0,0.0,177.0,0.0,0.0,2.0,161.0,300.0,95.0,0.0,1.0,1.0,1.0,0.0,2023
Tietê,2,,,,,,,,,,,,,,,,2023
Jumirim,2,20.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,29.0,0.0,1.0,1.0,0.0,0.0,2023
Torre de Pedra,2,16.0,256.0,0.0,134.0,0.0,0.0,3.0,122.0,114.0,17.0,0.0,1.0,1.0,1.0,0.0,2023
Tatuí,2,25.0,496.0,0.0,304.0,0.0,0.0,4.0,301.0,189.0,2.0,0.0,1.0,1.0,1.0,0.0,2023
Tatuí,2,41.0,1173.0,0.0,403.0,0.0,0.0,9.0,377.0,753.0,34.0,0.0,0.0,1.0,1.0,1.0,2023
Cerquilho,2,30.0,506.0,0.0,0.0,0.0,0.0,0.0,13.0,468.0,25.0,0.0,1.0,1.0,1.0,0.0,2023
Tatuí,2,33.0,591.0,0.0,279.0,0.0,0.0,2.0,269.0,308.0,12.0,0.0,0.0,1.0,1.0,1.0,2023
Boituva,2,52.0,1312.0,0.0,0.0,0.0,0.0,0.0,6.0,1159.0,147.0,0.0,1.0,1.0,1.0,0.0,2023
Cesário Lange,2,31.0,765.0,0.0,0.0,0.0,0.0,0.0,10.0,709.0,46.0,0.0,1.0,1.0,1.0,1.0,2023
Tatuí,2,90.0,1535.0,0.0,0.0,0.0,0.0,0.0,18.0,910.0,607.0,1.0,1.0,1.0,1.0,0.0,2023
Votorantim,2,34.0,809.0,0.0,377.0,0.0,0.0,2.0,352.0,440.0,15.0,0.0,1.0,1.0,1.0,0.0,2023
Votorantim,2,43.0,929.0,0.0,369.0,0.0,0.0,6.0,346.0,548.0,29.0,0.0,0.0,1.0,1.0,0.0,2023
Votorantim,2,16.0,250.0,0.0,232.0,0.0,0.0,5.0,219.0,26.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Pilar do Sul,2,29.0,560.0,0.0,310.0,0.0,0.0,0.0,296.0,255.0,9.0,0.0,0.0,1.0,0.0,1.0,2023
Pilar do Sul,2,49.0,1175.0,0.0,513.0,0.0,0.0,1.0,480.0,669.0,25.0,0.0,1.0,1.0,1.0,0.0,2023
Votorantim,2,57.0,1295.0,0.0,568.0,0.0,0.0,8.0,545.0,725.0,17.0,0.0,1.0,1.0,1.0,1.0,2023
Piedade,2,21.0,394.0,0.0,394.0,0.0,0.0,9.0,378.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Salto de Pirapora,2,37.0,788.0,0.0,279.0,0.0,0.0,1.0,260.0,446.0,81.0,0.0,1.0,1.0,1.0,1.0,2023
Iperó,2,39.0,797.0,0.0,0.0,0.0,0.0,0.0,3.0,680.0,114.0,0.0,1.0,1.0,1.0,0.0,2023
Salto de Pirapora,2,14.0,233.0,0.0,233.0,0.0,0.0,2.0,215.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Tapiraí,2,30.0,515.0,0.0,262.0,0.0,0.0,7.0,235.0,265.0,8.0,1.0,0.0,1.0,1.0,0.0,2023
Piedade,2,46.0,947.0,0.0,341.0,0.0,0.0,5.0,339.0,534.0,69.0,0.0,0.0,1.0,1.0,0.0,2023
Araçoiaba da Serra,2,48.0,1043.0,0.0,0.0,0.0,0.0,0.0,13.0,998.0,32.0,0.0,1.0,1.0,1.0,0.0,2023
Capela do Alto,2,39.0,1006.0,0.0,0.0,0.0,0.0,0.0,20.0,934.0,52.0,0.0,1.0,1.0,1.0,0.0,2023
Votorantim,2,32.0,555.0,0.0,388.0,0.0,0.0,8.0,357.0,187.0,3.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,25.0,473.0,189.0,284.0,0.0,0.0,194.0,264.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,22.0,301.0,0.0,231.0,0.0,0.0,0.0,231.0,68.0,2.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,31.0,472.0,0.0,331.0,0.0,0.0,8.0,310.0,152.0,2.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,17.0,201.0,201.0,0.0,0.0,1.0,199.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Santa Bárbara d'Oeste,2,21.0,281.0,0.0,204.0,0.0,0.0,3.0,195.0,81.0,2.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,18.0,267.0,267.0,0.0,0.0,0.0,263.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2023
Santa Bárbara d'Oeste,2,17.0,271.0,271.0,0.0,0.0,5.0,264.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2023
Santa Bárbara d'Oeste,2,32.0,471.0,0.0,414.0,0.0,0.0,5.0,398.0,21.0,47.0,0.0,1.0,1.0,1.0,0.0,2023
Sumaré,2,17.0,322.0,0.0,0.0,0.0,0.0,0.0,5.0,302.0,15.0,0.0,1.0,1.0,1.0,1.0,2023
Santa Bárbara d'Oeste,2,19.0,354.0,0.0,331.0,0.0,0.0,4.0,321.0,28.0,1.0,0.0,1.0,1.0,1.0,1.0,2023
Santa Bárbara d'Oeste,2,50.0,1208.0,0.0,167.0,0.0,0.0,6.0,169.0,912.0,121.0,0.0,1.0,1.0,1.0,1.0,2023
Santa Bárbara d'Oeste,2,19.0,208.0,0.0,138.0,0.0,0.0,2.0,129.0,75.0,2.0,0.0,1.0,1.0,1.0,0.0,2023
Santa Bárbara d'Oeste,2,11.0,169.0,169.0,0.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Sumaré,2,19.0,364.0,364.0,0.0,0.0,0.0,361.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Santa Bárbara d'Oeste,2,17.0,327.0,0.0,327.0,0.0,0.0,10.0,314.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Americana,2,18.0,300.0,0.0,224.0,0.0,0.0,5.0,216.0,78.0,1.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,19.0,287.0,287.0,0.0,0.0,1.0,281.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Americana,2,23.0,375.0,375.0,0.0,0.0,1.0,373.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,17.0,258.0,258.0,0.0,0.0,4.0,253.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,51.0,1023.0,168.0,361.0,0.0,1.0,169.0,351.0,478.0,24.0,1.0,1.0,1.0,1.0,0.0,2023
Americana,2,54.0,1366.0,0.0,238.0,0.0,0.0,3.0,230.0,1059.0,74.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,22.0,322.0,322.0,0.0,0.0,4.0,315.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2023
Americana,2,46.0,896.0,0.0,154.0,0.0,0.0,4.0,146.0,599.0,147.0,0.0,1.0,1.0,1.0,1.0,2023
Americana,2,25.0,392.0,0.0,283.0,0.0,0.0,10.0,255.0,123.0,4.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,21.0,423.0,0.0,0.0,0.0,0.0,0.0,16.0,398.0,9.0,0.0,1.0,1.0,1.0,1.0,2023
Santa Bárbara d'Oeste,2,27.0,541.0,0.0,0.0,0.0,0.0,0.0,16.0,516.0,9.0,0.0,1.0,1.0,1.0,1.0,2023
Sumaré,2,70.0,1606.0,0.0,603.0,0.0,0.0,12.0,583.0,787.0,224.0,0.0,1.0,1.0,1.0,0.0,2023
Hortolândia,2,25.0,489.0,0.0,288.0,0.0,0.0,1.0,269.0,211.0,8.0,0.0,1.0,1.0,1.0,0.0,2023
Sumaré,2,39.0,616.0,0.0,293.0,0.0,0.0,7.0,280.0,305.0,24.0,0.0,1.0,1.0,1.0,0.0,2023
Hortolândia,2,36.0,746.0,0.0,418.0,0.0,0.0,1.0,401.0,331.0,13.0,0.0,1.0,1.0,1.0,0.0,2023
Santa Bárbara d'Oeste,2,18.0,381.0,0.0,381.0,0.0,0.0,4.0,373.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Nova Odessa,2,42.0,916.0,0.0,459.0,0.0,0.0,5.0,440.0,444.0,27.0,0.0,1.0,1.0,1.0,0.0,2023
Sumaré,2,45.0,1111.0,0.0,493.0,0.0,0.0,5.0,446.0,572.0,88.0,0.0,1.0,1.0,1.0,0.0,2023
Americana,2,13.0,180.0,180.0,0.0,0.0,0.0,178.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2023
Americana,2,49.0,787.0,184.0,243.0,0.0,0.0,183.0,233.0,355.0,16.0,0.0,0.0,1.0,1.0,1.0,2023
Americana,2,32.0,428.0,154.0,134.0,0.0,2.0,155.0,121.0,142.0,8.0,0.0,0.0,1.0,0.0,0.0,2023
Águas de Lindóia,2,23.0,353.0,0.0,174.0,0.0,0.0,0.0,163.0,184.0,6.0,0.0,1.0,1.0,1.0,1.0,2023
Pedreira,2,31.0,460.0,0.0,227.0,0.0,0.0,6.0,210.0,183.0,61.0,0.0,0.0,1.0,1.0,1.0,2023
Monte Alegre do Sul,2,21.0,485.0,0.0,0.0,0.0,0.0,0.0,8.0,406.0,71.0,0.0,1.0,1.0,1.0,0.0,2023
Lindóia,2,22.0,239.0,0.0,0.0,0.0,0.0,0.0,5.0,186.0,48.0,0.0,1.0,1.0,1.0,1.0,2023
Holambra,2,23.0,534.0,0.0,0.0,0.0,0.0,0.0,7.0,452.0,75.0,0.0,1.0,1.0,1.0,0.0,2023
Itapira,2,20.0,233.0,0.0,161.0,0.0,0.0,0.0,143.0,82.0,8.0,0.0,1.0,1.0,1.0,0.0,2023
Itapira,2,38.0,653.0,0.0,367.0,0.0,0.0,4.0,311.0,293.0,45.0,0.0,1.0,1.0,1.0,0.0,2023
