NO_MUNICIPIO,TP_DEPENDENCIA,QT_DOC_BAS,QT_MAT_BAS,QT_MAT_FUND_AI,QT_MAT_FUND_AF,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_BAS_6_10,QT_MAT_BAS_11_14,QT_MAT_BAS_15_17,QT_MAT_BAS_18_MAIS,IN_BIBLIOTECA,IN_LABORATORIO_INFORMATICA,IN_INTERNET,IN_QUADRA_ESPORTES,IN_REFEITORIO,ANO
Guarulhos,2,66.0,1759.0,0.0,803.0,0.0,0.0,0.0,727.0,982.0,50.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,24.0,365.0,0.0,243.0,0.0,0.0,0.0,226.0,131.0,8.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,44.0,925.0,0.0,479.0,0.0,0.0,0.0,450.0,435.0,40.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,22.0,418.0,0.0,0.0,0.0,0.0,0.0,2.0,404.0,12.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,32.0,666.0,666.0,0.0,0.0,0.0,637.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,33.0,671.0,0.0,671.0,0.0,0.0,1.0,643.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,51.0,1053.0,0.0,782.0,0.0,0.0,1.0,735.0,45.0,272.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,24.0,375.0,375.0,0.0,0.0,0.0,361.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,31.0,554.0,554.0,0.0,0.0,0.0,520.0,34.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,34.0,746.0,0.0,502.0,0.0,0.0,1.0,473.0,258.0,14.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,40.0,876.0,0.0,549.0,0.0,0.0,3.0,506.0,354.0,13.0,1.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,41.0,747.0,0.0,747.0,0.0,0.0,1.0,705.0,41.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,12.0,187.0,187.0,0.0,0.0,0.0,179.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,40.0,846.0,0.0,532.0,0.0,0.0,1.0,512.0,323.0,10.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,36.0,661.0,661.0,0.0,0.0,0.0,630.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,55.0,1209.0,1209.0,0.0,0.0,0.0,1161.0,48.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,54.0,1277.0,0.0,628.0,0.0,0.0,1.0,572.0,623.0,81.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,61.0,2172.0,0.0,632.0,0.0,0.0,0.0,597.0,1399.0,176.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,53.0,1615.0,0.0,704.0,0.0,0.0,2.0,675.0,864.0,74.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,28.0,443.0,283.0,160.0,0.0,0.0,281.0,157.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2024
Guarulhos,2,21.0,378.0,378.0,0.0,0.0,0.0,360.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,52.0,1407.0,0.0,490.0,0.0,0.0,0.0,453.0,843.0,111.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,44.0,1505.0,0.0,600.0,0.0,0.0,0.0,544.0,876.0,85.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,71.0,1701.0,0.0,704.0,0.0,0.0,0.0,663.0,964.0,74.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,,,,,,,,,,,,,,,,2024
Guarulhos,2,30.0,636.0,636.0,0.0,0.0,0.0,597.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024
Guarulhos,2,31.0,512.0,270.0,242.0,0.0,0.0,262.0,240.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,30.0,607.0,0.0,457.0,0.0,0.0,0.0,420.0,175.0,12.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,51.0,1054.0,0.0,1054.0,0.0,0.0,0.0,991.0,63.0,0.0,0.0,1.0,1.0,0.0,0.0,2024
Guarulhos,2,32.0,522.0,0.0,352.0,0.0,0.0,1.0,328.0,189.0,4.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,20.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,21.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,79.0,1978.0,0.0,488.0,0.0,0.0,0.0,460.0,1242.0,276.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,40.0,774.0,33.0,741.0,0.0,0.0,29.0,715.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,16.0,243.0,243.0,0.0,0.0,0.0,226.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024
Guarulhos,2,20.0,374.0,0.0,288.0,0.0,0.0,1.0,273.0,99.0,1.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,45.0,908.0,584.0,324.0,0.0,0.0,557.0,351.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,58.0,1245.0,0.0,646.0,0.0,0.0,1.0,597.0,586.0,61.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,39.0,811.0,0.0,519.0,0.0,0.0,0.0,498.0,294.0,19.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,56.0,1635.0,0.0,731.0,0.0,0.0,2.0,688.0,857.0,88.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,9.0,29.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,1.0,0.0,0.0,2024
Guarulhos,2,,,,,,,,,,,,,,,,2024
Guarulhos,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Guarulhos,2,35.0,957.0,0.0,199.0,0.0,0.0,0.0,198.0,686.0,73.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,10.0,40.0,3.0,17.0,0.0,0.0,0.0,4.0,30.0,6.0,0.0,0.0,1.0,0.0,0.0,2024
Guarulhos,2,27.0,526.0,0.0,323.0,0.0,0.0,0.0,310.0,206.0,10.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,15.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,2024
Guarulhos,2,14.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,5.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,6.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2024
Guarulhos,2,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2024
Guarulhos,2,32.0,673.0,0.0,673.0,0.0,0.0,1.0,644.0,28.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,56.0,1592.0,0.0,0.0,0.0,0.0,0.0,3.0,1453.0,136.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,21.0,326.0,0.0,237.0,0.0,0.0,0.0,218.0,103.0,5.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,41.0,942.0,0.0,942.0,0.0,0.0,1.0,884.0,57.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,25.0,517.0,0.0,308.0,0.0,0.0,0.0,281.0,222.0,14.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,54.0,1353.0,0.0,530.0,0.0,0.0,1.0,498.0,781.0,73.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,84.0,1627.0,0.0,839.0,0.0,0.0,1.0,756.0,730.0,140.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,33.0,662.0,0.0,377.0,0.0,0.0,1.0,337.0,296.0,28.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,29.0,581.0,581.0,0.0,0.0,0.0,556.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,63.0,1737.0,0.0,727.0,0.0,0.0,2.0,697.0,945.0,93.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,29.0,633.0,0.0,633.0,0.0,0.0,0.0,581.0,52.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,20.0,300.0,300.0,0.0,0.0,0.0,271.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,32.0,604.0,604.0,0.0,0.0,0.0,582.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,22.0,512.0,512.0,0.0,0.0,0.0,493.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,37.0,550.0,0.0,325.0,0.0,0.0,1.0,307.0,222.0,20.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,39.0,742.0,0.0,742.0,0.0,0.0,1.0,698.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,64.0,1444.0,154.0,1056.0,0.0,0.0,123.0,1026.0,104.0,191.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,42.0,863.0,460.0,403.0,0.0,0.0,437.0,422.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,96.0,2112.0,0.0,858.0,0.0,0.0,2.0,820.0,1173.0,117.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,37.0,694.0,0.0,578.0,0.0,0.0,0.0,552.0,26.0,116.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,62.0,1220.0,0.0,283.0,0.0,0.0,0.0,260.0,730.0,230.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,23.0,391.0,391.0,0.0,0.0,0.0,363.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Guarulhos,2,68.0,1943.0,0.0,823.0,0.0,0.0,2.0,779.0,1078.0,84.0,0.0,0.0,1.0,1.0,1.0,2024
Guarulhos,2,31.0,539.0,0.0,352.0,0.0,0.0,2.0,336.0,194.0,7.0,0.0,0.0,1.0,1.0,1.0,2024
Guarulhos,2,20.0,345.0,0.0,212.0,0.0,0.0,0.0,205.0,133.0,7.0,0.0,0.0,1.0,1.0,0.0,2024
Guarulhos,2,73.0,1726.0,0.0,733.0,0.0,0.0,1.0,696.0,948.0,81.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,33.0,760.0,0.0,493.0,0.0,0.0,1.0,451.0,289.0,19.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,19.0,249.0,249.0,0.0,0.0,0.0,234.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024
Guarulhos,2,45.0,964.0,0.0,964.0,0.0,0.0,1.0,904.0,59.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,46.0,836.0,0.0,836.0,0.0,0.0,2.0,775.0,59.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,50.0,1240.0,304.0,539.0,0.0,0.0,287.0,513.0,361.0,79.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,32.0,656.0,0.0,475.0,0.0,0.0,0.0,446.0,195.0,15.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,24.0,407.0,0.0,323.0,0.0,0.0,1.0,312.0,85.0,9.0,0.0,0.0,1.0,1.0,1.0,2024
Guarulhos,2,32.0,802.0,0.0,524.0,0.0,0.0,0.0,489.0,300.0,13.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,18.0,228.0,228.0,0.0,0.0,0.0,223.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,34.0,805.0,0.0,548.0,0.0,0.0,2.0,523.0,269.0,11.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,26.0,567.0,0.0,374.0,0.0,0.0,2.0,344.0,211.0,10.0,0.0,1.0,1.0,0.0,1.0,2024
Guarulhos,2,16.0,306.0,0.0,306.0,0.0,0.0,2.0,299.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2024
Guarulhos,2,74.0,2308.0,0.0,914.0,0.0,0.0,0.0,878.0,1300.0,130.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,30.0,590.0,0.0,113.0,0.0,0.0,1.0,112.0,432.0,45.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,65.0,1668.0,0.0,647.0,0.0,0.0,0.0,591.0,989.0,88.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,64.0,1568.0,0.0,625.0,0.0,0.0,0.0,584.0,912.0,72.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,55.0,895.0,0.0,405.0,0.0,0.0,0.0,374.0,344.0,177.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,17.0,396.0,0.0,0.0,0.0,0.0,0.0,1.0,385.0,10.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,53.0,1845.0,0.0,516.0,0.0,0.0,2.0,500.0,1209.0,134.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,51.0,1313.0,0.0,558.0,0.0,0.0,1.0,528.0,712.0,72.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,47.0,1041.0,0.0,689.0,0.0,0.0,0.0,639.0,378.0,24.0,0.0,0.0,1.0,1.0,1.0,2024
Guarulhos,2,33.0,704.0,0.0,704.0,0.0,0.0,0.0,667.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,44.0,1302.0,0.0,615.0,0.0,0.0,2.0,576.0,666.0,58.0,0.0,0.0,1.0,1.0,1.0,2024
Guarulhos,2,24.0,519.0,0.0,401.0,0.0,0.0,1.0,372.0,143.0,3.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,25.0,348.0,0.0,266.0,0.0,0.0,0.0,249.0,98.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,69.0,1564.0,717.0,847.0,0.0,0.0,673.0,841.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,33.0,677.0,677.0,0.0,0.0,0.0,648.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,36.0,819.0,0.0,819.0,0.0,0.0,0.0,755.0,64.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,40.0,651.0,0.0,391.0,0.0,0.0,2.0,377.0,253.0,19.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,25.0,459.0,0.0,289.0,0.0,0.0,1.0,267.0,184.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,25.0,456.0,456.0,0.0,0.0,0.0,422.0,34.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,70.0,1614.0,0.0,625.0,0.0,0.0,0.0,587.0,795.0,232.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,49.0,1083.0,0.0,0.0,0.0,0.0,0.0,2.0,983.0,98.0,0.0,1.0,1.0,1.0,1.0,2024
Guarulhos,2,,,,,,,,,,,,,,,,2024
Guarulhos,2,,,,,,,,,,,,,,,,2024
Guarulhos,2,64.0,1214.0,0.0,555.0,0.0,0.0,2.0,503.0,537.0,172.0,0.0,1.0,1.0,1.0,0.0,2024
Guarulhos,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Guatapará,2,24.0,387.0,0.0,0.0,0.0,0.0,0.0,8.0,321.0,58.0,0.0,1.0,1.0,1.0,1.0,2024
Guzolândia,2,19.0,355.0,0.0,234.0,0.0,0.0,4.0,219.0,126.0,6.0,0.0,1.0,1.0,1.0,0.0,2024
Guzolândia,2,,,,,,,,,,,,,,,,2024
Herculândia,2,27.0,483.0,0.0,347.0,0.0,0.0,7.0,328.0,144.0,4.0,0.0,0.0,1.0,1.0,1.0,2024
Holambra,2,26.0,505.0,0.0,0.0,0.0,0.0,0.0,12.0,437.0,56.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,22.0,458.0,0.0,294.0,0.0,0.0,1.0,268.0,177.0,12.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,39.0,732.0,0.0,421.0,0.0,0.0,0.0,396.0,318.0,18.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,57.0,1582.0,0.0,667.0,0.0,0.0,3.0,622.0,799.0,158.0,1.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,,,,,,,,,,,,,,,,2024
Hortolândia,2,15.0,314.0,0.0,0.0,0.0,0.0,0.0,6.0,290.0,18.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,18.0,276.0,0.0,197.0,0.0,0.0,0.0,187.0,85.0,4.0,0.0,0.0,1.0,1.0,0.0,2024
Hortolândia,2,27.0,590.0,0.0,415.0,0.0,0.0,2.0,383.0,196.0,9.0,0.0,0.0,1.0,1.0,1.0,2024
Hortolândia,2,28.0,568.0,0.0,568.0,0.0,0.0,2.0,537.0,29.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,,,,,,,,,,,,,,,,2024
Hortolândia,2,42.0,1275.0,0.0,550.0,0.0,0.0,1.0,494.0,721.0,59.0,0.0,0.0,1.0,1.0,0.0,2024
Hortolândia,2,30.0,648.0,0.0,415.0,0.0,0.0,1.0,398.0,231.0,18.0,0.0,0.0,1.0,1.0,1.0,2024
Hortolândia,2,54.0,1645.0,0.0,716.0,0.0,0.0,3.0,670.0,889.0,83.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,37.0,701.0,0.0,455.0,0.0,0.0,2.0,429.0,250.0,20.0,0.0,0.0,1.0,1.0,0.0,2024
Hortolândia,2,36.0,1087.0,0.0,472.0,0.0,0.0,0.0,427.0,594.0,66.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,12.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,1.0,0.0,0.0,0.0,2024
Hortolândia,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Hortolândia,2,,,,,,,,,,,,,,,,2024
Hortolândia,2,10.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,1.0,0.0,0.0,0.0,2024
Hortolândia,2,20.0,399.0,0.0,271.0,0.0,0.0,2.0,259.0,134.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,25.0,490.0,0.0,0.0,0.0,0.0,0.0,1.0,464.0,25.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,22.0,360.0,0.0,290.0,0.0,0.0,1.0,278.0,73.0,8.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,,,,,,,,,,,,,,,,2024
Hortolândia,2,19.0,405.0,0.0,246.0,0.0,0.0,1.0,237.0,155.0,12.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,20.0,324.0,0.0,228.0,0.0,0.0,1.0,213.0,104.0,6.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,,,,,,,,,,,,,,,,2024
Hortolândia,2,,,,,,,,,,,,,,,,2024
Hortolândia,2,14.0,301.0,0.0,301.0,0.0,0.0,1.0,291.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,53.0,1586.0,0.0,718.0,0.0,0.0,1.0,661.0,854.0,70.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,23.0,528.0,0.0,528.0,0.0,0.0,2.0,499.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,57.0,1391.0,0.0,494.0,0.0,0.0,1.0,458.0,815.0,117.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,65.0,1451.0,0.0,693.0,0.0,0.0,2.0,651.0,632.0,166.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,24.0,433.0,52.0,235.0,0.0,0.0,45.0,222.0,157.0,9.0,0.0,1.0,1.0,1.0,0.0,2024
Hortolândia,2,50.0,1008.0,0.0,653.0,0.0,0.0,2.0,610.0,270.0,126.0,0.0,1.0,1.0,1.0,1.0,2024
Hortolândia,2,25.0,580.0,0.0,409.0,0.0,0.0,1.0,379.0,186.0,14.0,0.0,0.0,1.0,1.0,1.0,2024
Hortolândia,2,40.0,899.0,0.0,0.0,0.0,0.0,0.0,9.0,633.0,257.0,1.0,1.0,1.0,1.0,1.0,2024
Iacanga,2,22.0,405.0,0.0,0.0,0.0,0.0,0.0,9.0,337.0,59.0,0.0,1.0,1.0,1.0,1.0,2024
Iacri,2,22.0,388.0,0.0,275.0,0.0,0.0,6.0,260.0,115.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Iacri,2,19.0,257.0,257.0,0.0,0.0,0.0,253.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Iaras,2,15.0,251.0,0.0,0.0,0.0,0.0,0.0,2.0,227.0,22.0,0.0,0.0,1.0,0.0,0.0,2024
Iaras,2,,,,,,,,,,,,,,,,2024
Iaras,2,,,,,,,,,,,,,,,,2024
Iaras,2,,,,,,,,,,,,,,,,2024
Iaras,2,16.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,1.0,0.0,0.0,2024
Iaras,2,,,,,,,,,,,,,,,,2024
Iaras,2,18.0,71.0,0.0,17.0,0.0,0.0,0.0,2.0,36.0,33.0,0.0,1.0,1.0,0.0,0.0,2024
Iaras,2,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,0.0,1.0,1.0,1.0,0.0,2024
Ibaté,2,20.0,352.0,0.0,232.0,0.0,0.0,3.0,228.0,118.0,3.0,1.0,1.0,1.0,1.0,1.0,2024
Ibaté,2,16.0,287.0,0.0,287.0,0.0,0.0,3.0,281.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Ibaté,2,27.0,514.0,0.0,352.0,0.0,0.0,2.0,325.0,179.0,8.0,0.0,1.0,1.0,1.0,1.0,2024
Ibaté,2,,,,,,,,,,,,,,,,2024
Ibaté,2,23.0,294.0,0.0,0.0,0.0,0.0,0.0,6.0,212.0,76.0,1.0,1.0,1.0,1.0,0.0,2024
Ibaté,2,51.0,1248.0,0.0,465.0,0.0,0.0,5.0,445.0,633.0,165.0,0.0,1.0,1.0,1.0,1.0,2024
Ibaté,2,20.0,409.0,0.0,300.0,0.0,0.0,4.0,293.0,108.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Ibaté,2,20.0,297.0,0.0,243.0,0.0,0.0,8.0,223.0,61.0,5.0,0.0,0.0,1.0,1.0,1.0,2024
Ibirá,2,19.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,60.0,0.0,1.0,1.0,1.0,0.0,2024
Ibirarema,2,30.0,547.0,0.0,313.0,0.0,0.0,6.0,307.0,180.0,54.0,0.0,1.0,1.0,1.0,1.0,2024
Ibitinga,2,23.0,340.0,0.0,299.0,0.0,0.0,5.0,288.0,45.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Ibitinga,2,39.0,930.0,0.0,260.0,0.0,0.0,0.0,244.0,660.0,26.0,0.0,1.0,1.0,1.0,0.0,2024
Ibitinga,2,25.0,382.0,170.0,212.0,0.0,0.0,167.0,207.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,2024
Ibitinga,2,18.0,304.0,0.0,304.0,0.0,0.0,7.0,295.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Ibitinga,2,33.0,563.0,0.0,296.0,0.0,0.0,7.0,287.0,263.0,6.0,0.0,0.0,1.0,1.0,1.0,2024
Ibitinga,2,40.0,783.0,0.0,416.0,0.0,0.0,6.0,409.0,294.0,74.0,0.0,1.0,1.0,1.0,0.0,2024
Ibitinga,2,26.0,412.0,0.0,0.0,0.0,0.0,0.0,3.0,291.0,118.0,1.0,1.0,1.0,0.0,0.0,2024
Ibitinga,2,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,2024
Ibitinga,2,34.0,695.0,113.0,398.0,0.0,0.0,108.0,383.0,195.0,9.0,0.0,1.0,1.0,1.0,1.0,2024
Ibitinga,2,17.0,270.0,0.0,254.0,0.0,0.0,8.0,241.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Ibiúna,2,23.0,393.0,0.0,262.0,0.0,0.0,6.0,245.0,133.0,9.0,0.0,1.0,1.0,1.0,0.0,2024
Ibiúna,2,20.0,353.0,0.0,353.0,0.0,0.0,7.0,316.0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Ibiúna,2,26.0,554.0,0.0,359.0,0.0,0.0,9.0,341.0,199.0,5.0,1.0,0.0,1.0,1.0,1.0,2024
Ibiúna,2,38.0,851.0,0.0,395.0,0.0,0.0,5.0,378.0,459.0,9.0,0.0,1.0,1.0,1.0,0.0,2024
Ibiúna,2,24.0,480.0,0.0,330.0,0.0,0.0,5.0,312.0,160.0,3.0,0.0,1.0,1.0,1.0,1.0,2024
Ibiúna,2,64.0,1526.0,0.0,520.0,0.0,0.0,10.0,500.0,892.0,124.0,0.0,1.0,1.0,1.0,1.0,2024
Ibiúna,2,17.0,313.0,0.0,313.0,0.0,0.0,6.0,293.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2024
Ibiúna,2,15.0,260.0,0.0,260.0,0.0,0.0,5.0,247.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Ibiúna,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Ibiúna,2,26.0,495.0,0.0,344.0,0.0,0.0,7.0,317.0,156.0,15.0,0.0,0.0,1.0,1.0,1.0,2024
Ibiúna,2,21.0,342.0,0.0,214.0,0.0,0.0,2.0,200.0,129.0,11.0,1.0,0.0,1.0,1.0,0.0,2024
Ibiúna,2,20.0,467.0,0.0,285.0,0.0,0.0,6.0,262.0,190.0,9.0,0.0,0.0,1.0,1.0,1.0,2024
Ibiúna,2,27.0,639.0,0.0,344.0,0.0,0.0,7.0,323.0,291.0,18.0,0.0,0.0,1.0,0.0,0.0,2024
Ibiúna,2,22.0,384.0,0.0,257.0,0.0,0.0,2.0,246.0,134.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Icém,2,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,2024
Icém,2,23.0,261.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,43.0,0.0,1.0,1.0,1.0,1.0,2024
Iepê,2,39.0,671.0,0.0,400.0,0.0,0.0,6.0,379.0,254.0,32.0,0.0,1.0,1.0,1.0,0.0,2024
Igaraçu do Tietê,2,13.0,178.0,0.0,144.0,0.0,0.0,0.0,141.0,37.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Igaraçu do Tietê,2,27.0,577.0,0.0,354.0,0.0,0.0,0.0,314.0,254.0,9.0,0.0,1.0,1.0,1.0,1.0,2024
Igaraçu do Tietê,2,,,,,,,,,,,,,,,,2024
